item_id,store_id,macrogrupo,date,demanda_pronosticada,modelo
HOBBIES_1_030,CA_1,Tendencia,2016-04-29,7.1508975,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-04-30,7.1220145,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-01,7.418525,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-02,6.3769484,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-03,5.9580436,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-04,5.5990057,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-05,5.665233,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-06,7.6142488,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-07,7.3430657,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-08,6.8002534,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-09,6.354981,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-10,5.4255133,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-11,5.3371563,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-12,5.3371563,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-13,6.228983,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-14,6.97127,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-15,7.891891,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-16,6.1494994,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-17,5.658161,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-18,5.5869803,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-19,5.5869803,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-20,7.1002026,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-21,7.1985474,XGBoost
HOBBIES_1_030,CA_1,Tendencia,2016-05-22,8.138218,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-04-25,0.4579292,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-04-26,0.46947607,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-04-27,0.4564857,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-04-28,0.8701968,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-04-29,1.3225327,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-04-30,1.4011596,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-01,1.3773968,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-02,1.1427963,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-03,1.1226825,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-04,1.1890974,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-05,1.0709839,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-06,1.3122213,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-07,1.6466734,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-08,1.2903275,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-09,1.0766363,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-10,1.0335648,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-11,1.0335648,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-12,1.0573891,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-13,1.2003826,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-14,1.450348,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-15,1.3416252,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-16,1.0766363,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-17,1.0335648,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-18,1.089242,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-19,1.0848284,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-20,1.268659,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-21,1.4576536,XGBoost
HOBBIES_1_043,CA_1,Tendencia,2016-05-22,1.4794016,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-04-25,14.574374,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-04-26,14.078699,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-04-27,13.657047,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-04-28,14.100129,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-04-29,15.019867,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-04-30,16.440428,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-01,19.608238,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-02,14.560989,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-03,13.582566,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-04,13.027075,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-05,12.726641,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-06,13.721163,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-07,17.200634,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-08,15.968591,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-09,16.194569,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-10,11.682688,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-11,12.142872,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-12,12.711195,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-13,14.298522,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-14,15.678377,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-15,16.835882,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-16,16.561174,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-17,13.1456585,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-18,13.098673,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-19,12.168546,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-20,13.743202,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-21,15.667432,XGBoost
HOBBIES_1_048,CA_1,Tendencia,2016-05-22,17.982264,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-04-25,1.253169,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-04-26,1.1840959,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-04-27,1.1850237,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-04-28,1.2162449,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-04-29,1.3425199,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-04-30,1.7150369,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-01,1.7894995,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-02,1.4158002,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-03,1.33052,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-04,1.33052,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-05,1.3384368,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-06,1.4854952,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-07,1.6974175,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-08,1.6441845,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-09,1.3537751,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-10,1.2377626,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-11,1.1731353,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-12,1.2242218,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-13,1.320154,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-14,1.5877208,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-15,1.57821,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-16,1.2991326,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-17,1.1298814,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-18,1.1298814,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-19,1.1298814,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-20,1.299372,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-21,1.5800104,XGBoost
HOBBIES_1_056,CA_1,Tendencia,2016-05-22,1.5633826,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-04-25,0.77441007,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-04-26,0.7218477,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-04-27,0.7218477,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-04-28,0.7507691,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-04-29,0.8143844,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-04-30,0.9069764,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-01,0.86130095,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-02,0.7164406,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-03,0.6871342,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-04,0.6753467,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-05,0.6322944,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-06,0.7778951,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-07,0.92520183,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-08,0.8602451,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-09,0.7349594,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-10,0.6753467,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-11,0.6871342,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-12,0.6753467,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-13,0.7778951,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-14,0.9140464,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-15,0.9140464,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-16,0.7349594,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-17,0.6871342,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-18,0.6871342,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-19,0.6871342,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-20,0.7860922,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-21,0.9140464,XGBoost
HOBBIES_1_057,CA_1,Tendencia,2016-05-22,0.92903876,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-04-25,0.7498763,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-04-26,0.7087824,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-04-27,0.7612197,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-04-28,0.780269,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-04-29,0.9838611,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-04-30,1.1223049,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-01,0.89799416,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-02,0.8212528,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-03,0.7101193,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-04,0.7101193,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-05,0.6752642,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-06,0.7860922,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-07,1.0276601,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-08,0.9562713,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-09,0.8258826,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-10,0.7956876,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-11,0.770063,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-12,0.7956876,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-13,0.8638401,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-14,1.0839429,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-15,0.96180207,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-16,0.7579445,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-17,0.7101193,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-18,0.717968,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-19,0.717968,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-20,0.82916677,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-21,1.1020024,XGBoost
HOBBIES_1_066,CA_1,Tendencia,2016-05-22,0.9524989,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-04-25,2.1898482,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-04-26,2.2816896,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-04-27,2.6435869,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-04-28,1.4158946,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-04-29,1.4487685,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-04-30,1.7398522,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-01,1.9813473,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-02,1.2706048,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-03,1.0788974,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-04,1.302368,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-05,1.0576,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-06,1.2223226,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-07,1.581416,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-08,1.5397612,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-09,1.2545948,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-10,1.2278188,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-11,1.2831037,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-12,1.2503339,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-13,1.3394016,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-14,1.6592925,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-15,1.7085199,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-16,1.389744,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-17,1.3487916,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-18,1.4241598,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-19,1.247181,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-20,1.35616,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-21,1.644787,XGBoost
HOBBIES_1_080,CA_1,Tendencia,2016-05-22,1.7139744,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-04-25,4.0338917,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-04-26,3.9088879,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-04-27,4.713011,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-04-28,4.0298586,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-04-29,5.2684827,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-04-30,5.454271,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-01,5.3233356,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-02,5.099407,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-03,4.5518975,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-04,4.1023645,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-05,4.127615,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-06,4.760739,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-07,6.2540565,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-08,4.9609194,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-09,4.0342455,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-10,4.541103,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-11,4.2967978,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-12,3.9858618,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-13,4.6168528,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-14,6.1463895,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-15,5.018202,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-16,4.042149,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-17,3.937342,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-18,4.852075,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-19,3.8544922,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-20,4.286266,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-21,6.248185,XGBoost
HOBBIES_1_090,CA_1,Tendencia,2016-05-22,5.055436,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-04-25,0.8512591,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-04-26,0.8034339,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-04-27,0.80295897,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-04-28,0.8305259,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-04-29,0.93783593,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-04-30,1.1188822,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-01,1.1064115,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-02,0.80848473,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-03,0.69409317,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-04,0.69409317,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-05,0.65700585,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-06,0.77389914,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-07,0.9429976,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-08,0.9258256,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-09,0.76553184,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-10,0.73412764,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-11,0.73412764,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-12,0.74368626,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-13,0.81988317,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-14,0.9815797,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-15,1.0299754,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-16,0.7922412,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-17,0.71879137,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-18,0.71879137,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-19,0.71879137,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-20,0.84038615,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-21,1.0851955,XGBoost
HOBBIES_1_119,CA_1,Tendencia,2016-05-22,0.9536651,XGBoost
HOBBIES_1_120,CA_1,Tendencia,2016-04-25,0.82010585,XGBoost
HOBBIES_1_120,CA_1,Tendencia,2016-04-26,0.71749496,XGBoost
HOBBIES_1_120,CA_1,Tendencia,2016-04-27,0.7649539,XGBoost
HOBBIES_1_120,CA_1,Tendencia,2016-04-28,0.77041614,XGBoost
HOBBIES_1_120,CA_1,Tendencia,2016-04-29,0.8607611,XGBoost
